initial_state,B_initial_boundary,B_post_update_boundary,stable_S_label,valid_stable_S,hit_fixed_point,fixed_point_state,cycle_id,distance_to_attractor,B_word,C_word,D_word,A_word
515,3,1,1,True,True,17215,0,3,3,0,2,0
516,0,1,1,True,True,17215,0,3,4,0,2,0
517,1,1,1,True,True,17215,0,3,5,0,2,0
518,2,1,1,True,True,17215,0,3,6,0,2,0
519,3,1,1,True,True,17215,0,3,7,0,2,0
520,0,1,1,True,True,17215,0,3,8,0,2,0
521,1,1,1,True,True,17215,0,3,9,0,2,0
522,2,1,1,True,True,17215,0,3,10,0,2,0
523,3,1,1,True,True,17215,0,3,11,0,2,0
524,0,3,1,True,True,17215,0,2,12,0,2,0
525,1,3,1,True,True,17215,0,2,13,0,2,0
526,2,3,1,True,True,17215,0,2,14,0,2,0
527,3,3,1,True,True,17215,0,2,15,0,2,0
528,0,1,1,True,True,17215,0,3,0,1,2,0
529,1,1,1,True,True,17215,0,3,1,1,2,0
530,2,1,1,True,True,17215,0,3,2,1,2,0
531,3,1,1,True,True,17215,0,3,3,1,2,0
532,0,1,1,True,True,17215,0,3,4,1,2,0
533,1,1,1,True,True,17215,0,3,5,1,2,0
534,2,1,1,True,True,17215,0,3,6,1,2,0
535,3,1,1,True,True,17215,0,3,7,1,2,0
536,0,1,1,True,True,17215,0,3,8,1,2,0
537,1,1,1,True,True,17215,0,3,9,1,2,0
538,2,1,1,True,True,17215,0,3,10,1,2,0
539,3,1,1,True,True,17215,0,3,11,1,2,0
540,0,3,1,True,True,17215,0,2,12,1,2,0
541,1,3,1,True,True,17215,0,2,13,1,2,0
542,2,3,1,True,True,17215,0,2,14,1,2,0
543,3,3,1,True,True,17215,0,2,15,1,2,0
544,0,1,1,True,True,17215,0,3,0,2,2,0
545,1,1,1,True,True,17215,0,3,1,2,2,0
546,2,1,1,True,True,17215,0,3,2,2,2,0
547,3,1,1,True,True,17215,0,3,3,2,2,0
548,0,1,1,True,True,17215,0,3,4,2,2,0
549,1,1,1,True,True,17215,0,3,5,2,2,0
550,2,1,1,True,True,17215,0,3,6,2,2,0
551,3,1,1,True,True,17215,0,3,7,2,2,0
552,0,1,1,True,True,17215,0,3,8,2,2,0
553,1,1,1,True,True,17215,0,3,9,2,2,0
554,2,1,1,True,True,17215,0,3,10,2,2,0
555,3,1,1,True,True,17215,0,3,11,2,2,0
556,0,3,1,True,True,17215,0,2,12,2,2,0
557,1,3,1,True,True,17215,0,2,13,2,2,0
558,2,3,1,True,True,17215,0,2,14,2,2,0
559,3,3,1,True,True,17215,0,2,15,2,2,0
560,0,1,1,True,True,17215,0,3,0,3,2,0
561,1,1,1,True,True,17215,0,3,1,3,2,0
562,2,1,1,True,True,17215,0,3,2,3,2,0
563,3,1,1,True,True,17215,0,3,3,3,2,0
564,0,1,1,True,True,17215,0,3,4,3,2,0
565,1,1,1,True,True,17215,0,3,5,3,2,0
566,2,1,1,True,True,17215,0,3,6,3,2,0
567,3,1,1,True,True,17215,0,3,7,3,2,0
568,0,1,1,True,True,17215,0,3,8,3,2,0
569,1,1,1,True,True,17215,0,3,9,3,2,0
570,2,1,1,True,True,17215,0,3,10,3,2,0
571,3,1,1,True,True,17215,0,3,11,3,2,0
572,0,3,1,True,True,17215,0,2,12,3,2,0
573,1,3,1,True,True,17215,0,2,13,3,2,0
574,2,3,1,True,True,17215,0,2,14,3,2,0
575,3,3,1,True,True,17215,0,2,15,3,2,0
576,0,1,1,True,True,17215,0,2,0,4,2,0
577,1,1,1,True,True,17215,0,2,1,4,2,0
578,2,1,1,True,True,17215,0,2,2,4,2,0
579,3,1,1,True,True,17215,0,2,3,4,2,0
580,0,1,1,True,True,17215,0,2,4,4,2,0
581,1,1,1,True,True,17215,0,2,5,4,2,0
582,2,1,1,True,True,17215,0,2,6,4,2,0
583,3,1,1,True,True,17215,0,2,7,4,2,0
584,0,1,1,True,True,17215,0,2,8,4,2,0
585,1,1,1,True,True,17215,0,2,9,4,2,0
586,2,1,1,True,True,17215,0,2,10,4,2,0
587,3,1,1,True,True,17215,0,2,11,4,2,0
588,0,3,1,True,True,17215,0,2,12,4,2,0
589,1,3,1,True,True,17215,0,2,13,4,2,0
590,2,3,1,True,True,17215,0,2,14,4,2,0
591,3,3,1,True,True,17215,0,2,15,4,2,0
592,0,1,1,True,True,17215,0,2,0,5,2,0
593,1,1,1,True,True,17215,0,2,1,5,2,0
594,2,1,1,True,True,17215,0,2,2,5,2,0
595,3,1,1,True,True,17215,0,2,3,5,2,0
596,0,1,1,True,True,17215,0,2,4,5,2,0
597,1,1,1,True,True,17215,0,2,5,5,2,0
598,2,1,1,True,True,17215,0,2,6,5,2,0
599,3,1,1,True,True,17215,0,2,7,5,2,0
600,0,1,1,True,True,17215,0,2,8,5,2,0
601,1,1,1,True,True,17215,0,2,9,5,2,0
602,2,1,1,True,True,17215,0,2,10,5,2,0
603,3,1,1,True,True,17215,0,2,11,5,2,0
604,0,3,1,True,True,17215,0,2,12,5,2,0
605,1,3,1,True,True,17215,0,2,13,5,2,0
606,2,3,1,True,True,17215,0,2,14,5,2,0
607,3,3,1,True,True,17215,0,2,15,5,2,0
608,0,1,1,True,True,17215,0,2,0,6,2,0
609,1,1,1,True,True,17215,0,2,1,6,2,0
610,2,1,1,True,True,17215,0,2,2,6,2,0
611,3,1,1,True,True,17215,0,2,3,6,2,0
612,0,1,1,True,True,17215,0,2,4,6,2,0
613,1,1,1,True,True,17215,0,2,5,6,2,0
614,2,1,1,True,True,17215,0,2,6,6,2,0
615,3,1,1,True,True,17215,0,2,7,6,2,0
616,0,1,1,True,True,17215,0,2,8,6,2,0
617,1,1,1,True,True,17215,0,2,9,6,2,0
618,2,1,1,True,True,17215,0,2,10,6,2,0
619,3,1,1,True,True,17215,0,2,11,6,2,0
620,0,3,1,True,True,17215,0,2,12,6,2,0
621,1,3,1,True,True,17215,0,2,13,6,2,0
622,2,3,1,True,True,17215,0,2,14,6,2,0
623,3,3,1,True,True,17215,0,2,15,6,2,0
624,0,1,1,True,True,17215,0,2,0,7,2,0
625,1,1,1,True,True,17215,0,2,1,7,2,0
626,2,1,1,True,True,17215,0,2,2,7,2,0
627,3,1,1,True,True,17215,0,2,3,7,2,0
628,0,1,1,True,True,17215,0,2,4,7,2,0
629,1,1,1,True,True,17215,0,2,5,7,2,0
630,2,1,1,True,True,17215,0,2,6,7,2,0
631,3,1,1,True,True,17215,0,2,7,7,2,0
632,0,1,1,True,True,17215,0,2,8,7,2,0
633,1,1,1,True,True,17215,0,2,9,7,2,0
634,2,1,1,True,True,17215,0,2,10,7,2,0
635,3,1,1,True,True,17215,0,2,11,7,2,0
636,0,3,1,True,True,17215,0,2,12,7,2,0
637,1,3,1,True,True,17215,0,2,13,7,2,0
638,2,3,1,True,True,17215,0,2,14,7,2,0
639,3,3,1,True,True,17215,0,2,15,7,2,0
640,0,1,1,True,True,17215,0,3,0,8,2,0
641,1,1,1,True,True,17215,0,3,1,8,2,0
642,2,1,1,True,True,17215,0,3,2,8,2,0
643,3,1,1,True,True,17215,0,3,3,8,2,0
644,0,1,1,True,True,17215,0,3,4,8,2,0
645,1,1,1,True,True,17215,0,3,5,8,2,0
646,2,1,1,True,True,17215,0,3,6,8,2,0
647,3,1,1,True,True,17215,0,3,7,8,2,0
648,0,1,1,True,True,17215,0,3,8,8,2,0
649,1,1,1,True,True,17215,0,3,9,8,2,0
650,2,1,1,True,True,17215,0,3,10,8,2,0
651,3,1,1,True,True,17215,0,3,11,8,2,0
652,0,3,1,True,True,17215,0,3,12,8,2,0
653,1,3,1,True,True,17215,0,3,13,8,2,0
654,2,3,1,True,True,17215,0,3,14,8,2,0
655,3,3,1,True,True,17215,0,3,15,8,2,0
656,0,1,1,True,True,17215,0,3,0,9,2,0
657,1,1,1,True,True,17215,0,3,1,9,2,0
658,2,1,1,True,True,17215,0,3,2,9,2,0
659,3,1,1,True,True,17215,0,3,3,9,2,0
660,0,1,1,True,True,17215,0,3,4,9,2,0
661,1,1,1,True,True,17215,0,3,5,9,2,0
662,2,1,1,True,True,17215,0,3,6,9,2,0
663,3,1,1,True,True,17215,0,3,7,9,2,0
664,0,1,1,True,True,17215,0,3,8,9,2,0
665,1,1,1,True,True,17215,0,3,9,9,2,0
666,2,1,1,True,True,17215,0,3,10,9,2,0
667,3,1,1,True,True,17215,0,3,11,9,2,0
668,0,3,1,True,True,17215,0,3,12,9,2,0
669,1,3,1,True,True,17215,0,3,13,9,2,0
670,2,3,1,True,True,17215,0,3,14,9,2,0
671,3,3,1,True,True,17215,0,3,15,9,2,0
672,0,1,1,True,True,17215,0,3,0,10,2,0
673,1,1,1,True,True,17215,0,3,1,10,2,0
674,2,1,1,True,True,17215,0,3,2,10,2,0
675,3,1,1,True,True,17215,0,3,3,10,2,0
676,0,1,1,True,True,17215,0,3,4,10,2,0
677,1,1,1,True,True,17215,0,3,5,10,2,0
678,2,1,1,True,True,17215,0,3,6,10,2,0
679,3,1,1,True,True,17215,0,3,7,10,2,0
680,0,1,1,True,True,17215,0,3,8,10,2,0
681,1,1,1,True,True,17215,0,3,9,10,2,0
682,2,1,1,True,True,17215,0,3,10,10,2,0
683,3,1,1,True,True,17215,0,3,11,10,2,0
684,0,3,1,True,True,17215,0,3,12,10,2,0
685,1,3,1,True,True,17215,0,3,13,10,2,0
686,2,3,1,True,True,17215,0,3,14,10,2,0
687,3,3,1,True,True,17215,0,3,15,10,2,0
688,0,1,1,True,True,17215,0,3,0,11,2,0
689,1,1,1,True,True,17215,0,3,1,11,2,0
690,2,1,1,True,True,17215,0,3,2,11,2,0
691,3,1,1,True,True,17215,0,3,3,11,2,0
692,0,1,1,True,True,17215,0,3,4,11,2,0
693,1,1,1,True,True,17215,0,3,5,11,2,0
694,2,1,1,True,True,17215,0,3,6,11,2,0
695,3,1,1,True,True,17215,0,3,7,11,2,0
696,0,1,1,True,True,17215,0,3,8,11,2,0
697,1,1,1,True,True,17215,0,3,9,11,2,0
698,2,1,1,True,True,17215,0,3,10,11,2,0
699,3,1,1,True,True,17215,0,3,11,11,2,0
700,0,3,1,True,True,17215,0,3,12,11,2,0
701,1,3,1,True,True,17215,0,3,13,11,2,0
702,2,3,1,True,True,17215,0,3,14,11,2,0
703,3,3,1,True,True,17215,0,3,15,11,2,0
704,0,1,1,True,True,17215,0,2,0,12,2,0
705,1,1,1,True,True,17215,0,2,1,12,2,0
706,2,1,1,True,True,17215,0,2,2,12,2,0
707,3,1,1,True,True,17215,0,2,3,12,2,0
708,0,1,1,True,True,17215,0,2,4,12,2,0
709,1,1,1,True,True,17215,0,2,5,12,2,0
710,2,1,1,True,True,17215,0,2,6,12,2,0
711,3,1,1,True,True,17215,0,2,7,12,2,0
712,0,1,1,True,True,17215,0,2,8,12,2,0
713,1,1,1,True,True,17215,0,2,9,12,2,0
714,2,1,1,True,True,17215,0,2,10,12,2,0
715,3,1,1,True,True,17215,0,2,11,12,2,0
716,0,3,1,True,True,17215,0,3,12,12,2,0
717,1,3,1,True,True,17215,0,3,13,12,2,0
718,2,3,1,True,True,17215,0,3,14,12,2,0
719,3,3,1,True,True,17215,0,3,15,12,2,0
720,0,1,1,True,True,17215,0,2,0,13,2,0
721,1,1,1,True,True,17215,0,2,1,13,2,0
722,2,1,1,True,True,17215,0,2,2,13,2,0
723,3,1,1,True,True,17215,0,2,3,13,2,0
724,0,1,1,True,True,17215,0,2,4,13,2,0
725,1,1,1,True,True,17215,0,2,5,13,2,0
726,2,1,1,True,True,17215,0,2,6,13,2,0
727,3,1,1,True,True,17215,0,2,7,13,2,0
728,0,1,1,True,True,17215,0,2,8,13,2,0
729,1,1,1,True,True,17215,0,2,9,13,2,0
730,2,1,1,True,True,17215,0,2,10,13,2,0
731,3,1,1,True,True,17215,0,2,11,13,2,0
732,0,3,1,True,True,17215,0,3,12,13,2,0
733,1,3,1,True,True,17215,0,3,13,13,2,0
734,2,3,1,True,True,17215,0,3,14,13,2,0
735,3,3,1,True,True,17215,0,3,15,13,2,0
736,0,1,1,True,True,17215,0,2,0,14,2,0
737,1,1,1,True,True,17215,0,2,1,14,2,0
738,2,1,1,True,True,17215,0,2,2,14,2,0
739,3,1,1,True,True,17215,0,2,3,14,2,0
740,0,1,1,True,True,17215,0,2,4,14,2,0
741,1,1,1,True,True,17215,0,2,5,14,2,0
742,2,1,1,True,True,17215,0,2,6,14,2,0
743,3,1,1,True,True,17215,0,2,7,14,2,0
744,0,1,1,True,True,17215,0,2,8,14,2,0
745,1,1,1,True,True,17215,0,2,9,14,2,0
746,2,1,1,True,True,17215,0,2,10,14,2,0
747,3,1,1,True,True,17215,0,2,11,14,2,0
748,0,3,1,True,True,17215,0,3,12,14,2,0
749,1,3,1,True,True,17215,0,3,13,14,2,0
750,2,3,1,True,True,17215,0,3,14,14,2,0
751,3,3,1,True,True,17215,0,3,15,14,2,0
752,0,1,1,True,True,17215,0,2,0,15,2,0
753,1,1,1,True,True,17215,0,2,1,15,2,0
754,2,1,1,True,True,17215,0,2,2,15,2,0
755,3,1,1,True,True,17215,0,2,3,15,2,0
756,0,1,1,True,True,17215,0,2,4,15,2,0
757,1,1,1,True,True,17215,0,2,5,15,2,0
758,2,1,1,True,True,17215,0,2,6,15,2,0
759,3,1,1,True,True,17215,0,2,7,15,2,0
760,0,1,1,True,True,17215,0,2,8,15,2,0
761,1,1,1,True,True,17215,0,2,9,15,2,0
762,2,1,1,True,True,17215,0,2,10,15,2,0
763,3,1,1,True,True,17215,0,2,11,15,2,0
764,0,3,1,True,True,17215,0,3,12,15,2,0
765,1,3,1,True,True,17215,0,3,13,15,2,0
766,2,3,1,True,True,17215,0,3,14,15,2,0
767,3,3,1,True,True,17215,0,3,15,15,2,0
768,0,1,1,True,True,17215,0,3,0,0,3,0
769,1,1,1,True,True,17215,0,3,1,0,3,0
770,2,1,1,True,True,17215,0,3,2,0,3,0
771,3,1,1,True,True,17215,0,3,3,0,3,0
772,0,1,1,True,True,17215,0,3,4,0,3,0
773,1,1,1,True,True,17215,0,3,5,0,3,0
774,2,1,1,True,True,17215,0,3,6,0,3,0
775,3,1,1,True,True,17215,0,3,7,0,3,0
776,0,1,1,True,True,17215,0,3,8,0,3,0
777,1,1,1,True,True,17215,0,3,9,0,3,0
778,2,1,1,True,True,17215,0,3,10,0,3,0
779,3,1,1,True,True,17215,0,3,11,0,3,0
780,0,3,1,True,True,17215,0,2,12,0,3,0
781,1,3,1,True,True,17215,0,2,13,0,3,0
782,2,3,1,True,True,17215,0,2,14,0,3,0
783,3,3,1,True,True,17215,0,2,15,0,3,0
784,0,1,1,True,True,17215,0,3,0,1,3,0
785,1,1,1,True,True,17215,0,3,1,1,3,0
786,2,1,1,True,True,17215,0,3,2,1,3,0
787,3,1,1,True,True,17215,0,3,3,1,3,0
788,0,1,1,True,True,17215,0,3,4,1,3,0
789,1,1,1,True,True,17215,0,3,5,1,3,0
790,2,1,1,True,True,17215,0,3,6,1,3,0
791,3,1,1,True,True,17215,0,3,7,1,3,0
792,0,1,1,True,True,17215,0,3,8,1,3,0
793,1,1,1,True,True,17215,0,3,9,1,3,0
794,2,1,1,True,True,17215,0,3,10,1,3,0
795,3,1,1,True,True,17215,0,3,11,1,3,0
796,0,3,1,True,True,17215,0,2,12,1,3,0
797,1,3,1,True,True,17215,0,2,13,1,3,0
798,2,3,1,True,True,17215,0,2,14,1,3,0
799,3,3,1,True,True,17215,0,2,15,1,3,0
800,0,1,1,True,True,17215,0,3,0,2,3,0
801,1,1,1,True,True,17215,0,3,1,2,3,0
802,2,1,1,True,True,17215,0,3,2,2,3,0
803,3,1,1,True,True,17215,0,3,3,2,3,0
804,0,1,1,True,True,17215,0,3,4,2,3,0
805,1,1,1,True,True,17215,0,3,5,2,3,0
806,2,1,1,True,True,17215,0,3,6,2,3,0
807,3,1,1,True,True,17215,0,3,7,2,3,0
808,0,1,1,True,True,17215,0,3,8,2,3,0
809,1,1,1,True,True,17215,0,3,9,2,3,0
810,2,1,1,True,True,17215,0,3,10,2,3,0
811,3,1,1,True,True,17215,0,3,11,2,3,0
812,0,3,1,True,True,17215,0,2,12,2,3,0
813,1,3,1,True,True,17215,0,2,13,2,3,0
814,2,3,1,True,True,17215,0,2,14,2,3,0
815,3,3,1,True,True,17215,0,2,15,2,3,0
816,0,1,1,True,True,17215,0,3,0,3,3,0
817,1,1,1,True,True,17215,0,3,1,3,3,0
818,2,1,1,True,True,17215,0,3,2,3,3,0
819,3,1,1,True,True,17215,0,3,3,3,3,0
820,0,1,1,True,True,17215,0,3,4,3,3,0
821,1,1,1,True,True,17215,0,3,5,3,3,0
822,2,1,1,True,True,17215,0,3,6,3,3,0
823,3,1,1,True,True,17215,0,3,7,3,3,0
824,0,1,1,True,True,17215,0,3,8,3,3,0
825,1,1,1,True,True,17215,0,3,9,3,3,0
826,2,1,1,True,True,17215,0,3,10,3,3,0
827,3,1,1,True,True,17215,0,3,11,3,3,0
828,0,3,1,True,True,17215,0,2,12,3,3,0
829,1,3,1,True,True,17215,0,2,13,3,3,0
830,2,3,1,True,True,17215,0,2,14,3,3,0
831,3,3,1,True,True,17215,0,2,15,3,3,0
832,0,1,1,True,True,17215,0,2,0,4,3,0
833,1,1,1,True,True,17215,0,2,1,4,3,0
834,2,1,1,True,True,17215,0,2,2,4,3,0
835,3,1,1,True,True,17215,0,2,3,4,3,0
836,0,1,1,True,True,17215,0,2,4,4,3,0
837,1,1,1,True,True,17215,0,2,5,4,3,0
838,2,1,1,True,True,17215,0,2,6,4,3,0
839,3,1,1,True,True,17215,0,2,7,4,3,0
840,0,1,1,True,True,17215,0,2,8,4,3,0
841,1,1,1,True,True,17215,0,2,9,4,3,0
842,2,1,1,True,True,17215,0,2,10,4,3,0
843,3,1,1,True,True,17215,0,2,11,4,3,0
844,0,3,1,True,True,17215,0,2,12,4,3,0
845,1,3,1,True,True,17215,0,2,13,4,3,0
846,2,3,1,True,True,17215,0,2,14,4,3,0
847,3,3,1,True,True,17215,0,2,15,4,3,0
848,0,1,1,True,True,17215,0,2,0,5,3,0
849,1,1,1,True,True,17215,0,2,1,5,3,0
850,2,1,1,True,True,17215,0,2,2,5,3,0
851,3,1,1,True,True,17215,0,2,3,5,3,0
852,0,1,1,True,True,17215,0,2,4,5,3,0
853,1,1,1,True,True,17215,0,2,5,5,3,0
854,2,1,1,True,True,17215,0,2,6,5,3,0
855,3,1,1,True,True,17215,0,2,7,5,3,0
856,0,1,1,True,True,17215,0,2,8,5,3,0
857,1,1,1,True,True,17215,0,2,9,5,3,0
858,2,1,1,True,True,17215,0,2,10,5,3,0
859,3,1,1,True,True,17215,0,2,11,5,3,0
860,0,3,1,True,True,17215,0,2,12,5,3,0
861,1,3,1,True,True,17215,0,2,13,5,3,0
862,2,3,1,True,True,17215,0,2,14,5,3,0
863,3,3,1,True,True,17215,0,2,15,5,3,0
864,0,1,1,True,True,17215,0,2,0,6,3,0
865,1,1,1,True,True,17215,0,2,1,6,3,0
866,2,1,1,True,True,17215,0,2,2,6,3,0
867,3,1,1,True,True,17215,0,2,3,6,3,0
868,0,1,1,True,True,17215,0,2,4,6,3,0
869,1,1,1,True,True,17215,0,2,5,6,3,0
870,2,1,1,True,True,17215,0,2,6,6,3,0
871,3,1,1,True,True,17215,0,2,7,6,3,0
872,0,1,1,True,True,17215,0,2,8,6,3,0
873,1,1,1,True,True,17215,0,2,9,6,3,0
874,2,1,1,True,True,17215,0,2,10,6,3,0
875,3,1,1,True,True,17215,0,2,11,6,3,0
876,0,3,1,True,True,17215,0,2,12,6,3,0
877,1,3,1,True,True,17215,0,2,13,6,3,0
878,2,3,1,True,True,17215,0,2,14,6,3,0
879,3,3,1,True,True,17215,0,2,15,6,3,0
880,0,1,1,True,True,17215,0,2,0,7,3,0
881,1,1,1,True,True,17215,0,2,1,7,3,0
882,2,1,1,True,True,17215,0,2,2,7,3,0
883,3,1,1,True,True,17215,0,2,3,7,3,0
884,0,1,1,True,True,17215,0,2,4,7,3,0
885,1,1,1,True,True,17215,0,2,5,7,3,0
886,2,1,1,True,True,17215,0,2,6,7,3,0
887,3,1,1,True,True,17215,0,2,7,7,3,0
888,0,1,1,True,True,17215,0,2,8,7,3,0
889,1,1,1,True,True,17215,0,2,9,7,3,0
890,2,1,1,True,True,17215,0,2,10,7,3,0
891,3,1,1,True,True,17215,0,2,11,7,3,0
892,0,3,1,True,True,17215,0,2,12,7,3,0
893,1,3,1,True,True,17215,0,2,13,7,3,0
894,2,3,1,True,True,17215,0,2,14,7,3,0
895,3,3,1,True,True,17215,0,2,15,7,3,0
896,0,1,1,True,True,17215,0,3,0,8,3,0
897,1,1,1,True,True,17215,0,3,1,8,3,0
898,2,1,1,True,True,17215,0,3,2,8,3,0
899,3,1,1,True,True,17215,0,3,3,8,3,0
900,0,1,1,True,True,17215,0,3,4,8,3,0
901,1,1,1,True,True,17215,0,3,5,8,3,0
902,2,1,1,True,True,17215,0,3,6,8,3,0
903,3,1,1,True,True,17215,0,3,7,8,3,0
904,0,1,1,True,True,17215,0,3,8,8,3,0
905,1,1,1,True,True,17215,0,3,9,8,3,0
906,2,1,1,True,True,17215,0,3,10,8,3,0
907,3,1,1,True,True,17215,0,3,11,8,3,0
908,0,3,1,True,True,17215,0,3,12,8,3,0
909,1,3,1,True,True,17215,0,3,13,8,3,0
910,2,3,1,True,True,17215,0,3,14,8,3,0
911,3,3,1,True,True,17215,0,3,15,8,3,0
912,0,1,1,True,True,17215,0,3,0,9,3,0
913,1,1,1,True,True,17215,0,3,1,9,3,0
914,2,1,1,True,True,17215,0,3,2,9,3,0
915,3,1,1,True,True,17215,0,3,3,9,3,0
916,0,1,1,True,True,17215,0,3,4,9,3,0
917,1,1,1,True,True,17215,0,3,5,9,3,0
918,2,1,1,True,True,17215,0,3,6,9,3,0
919,3,1,1,True,True,17215,0,3,7,9,3,0
920,0,1,1,True,True,17215,0,3,8,9,3,0
921,1,1,1,True,True,17215,0,3,9,9,3,0
922,2,1,1,True,True,17215,0,3,10,9,3,0
923,3,1,1,True,True,17215,0,3,11,9,3,0
924,0,3,1,True,True,17215,0,3,12,9,3,0
925,1,3,1,True,True,17215,0,3,13,9,3,0
926,2,3,1,True,True,17215,0,3,14,9,3,0
927,3,3,1,True,True,17215,0,3,15,9,3,0
928,0,1,1,True,True,17215,0,3,0,10,3,0
929,1,1,1,True,True,17215,0,3,1,10,3,0
930,2,1,1,True,True,17215,0,3,2,10,3,0
931,3,1,1,True,True,17215,0,3,3,10,3,0
932,0,1,1,True,True,17215,0,3,4,10,3,0
933,1,1,1,True,True,17215,0,3,5,10,3,0
934,2,1,1,True,True,17215,0,3,6,10,3,0
935,3,1,1,True,True,17215,0,3,7,10,3,0
936,0,1,1,True,True,17215,0,3,8,10,3,0
937,1,1,1,True,True,17215,0,3,9,10,3,0
938,2,1,1,True,True,17215,0,3,10,10,3,0
939,3,1,1,True,True,17215,0,3,11,10,3,0
940,0,3,1,True,True,17215,0,3,12,10,3,0
941,1,3,1,True,True,17215,0,3,13,10,3,0
942,2,3,1,True,True,17215,0,3,14,10,3,0
943,3,3,1,True,True,17215,0,3,15,10,3,0
944,0,1,1,True,True,17215,0,3,0,11,3,0
945,1,1,1,True,True,17215,0,3,1,11,3,0
946,2,1,1,True,True,17215,0,3,2,11,3,0
947,3,1,1,True,True,17215,0,3,3,11,3,0
948,0,1,1,True,True,17215,0,3,4,11,3,0
949,1,1,1,True,True,17215,0,3,5,11,3,0
950,2,1,1,True,True,17215,0,3,6,11,3,0
951,3,1,1,True,True,17215,0,3,7,11,3,0
952,0,1,1,True,True,17215,0,3,8,11,3,0
953,1,1,1,True,True,17215,0,3,9,11,3,0
954,2,1,1,True,True,17215,0,3,10,11,3,0
955,3,1,1,True,True,17215,0,3,11,11,3,0
956,0,3,1,True,True,17215,0,3,12,11,3,0
957,1,3,1,True,True,17215,0,3,13,11,3,0
958,2,3,1,True,True,17215,0,3,14,11,3,0
959,3,3,1,True,True,17215,0,3,15,11,3,0
960,0,1,1,True,True,17215,0,2,0,12,3,0
961,1,1,1,True,True,17215,0,2,1,12,3,0
962,2,1,1,True,True,17215,0,2,2,12,3,0
963,3,1,1,True,True,17215,0,2,3,12,3,0
964,0,1,1,True,True,17215,0,2,4,12,3,0
965,1,1,1,True,True,17215,0,2,5,12,3,0
966,2,1,1,True,True,17215,0,2,6,12,3,0
967,3,1,1,True,True,17215,0,2,7,12,3,0
968,0,1,1,True,True,17215,0,2,8,12,3,0
969,1,1,1,True,True,17215,0,2,9,12,3,0
970,2,1,1,True,True,17215,0,2,10,12,3,0
971,3,1,1,True,True,17215,0,2,11,12,3,0
972,0,3,1,True,True,17215,0,3,12,12,3,0
973,1,3,1,True,True,17215,0,3,13,12,3,0
974,2,3,1,True,True,17215,0,3,14,12,3,0
975,3,3,1,True,True,17215,0,3,15,12,3,0
976,0,1,1,True,True,17215,0,2,0,13,3,0
977,1,1,1,True,True,17215,0,2,1,13,3,0
978,2,1,1,True,True,17215,0,2,2,13,3,0
979,3,1,1,True,True,17215,0,2,3,13,3,0
980,0,1,1,True,True,17215,0,2,4,13,3,0
981,1,1,1,True,True,17215,0,2,5,13,3,0
982,2,1,1,True,True,17215,0,2,6,13,3,0
983,3,1,1,True,True,17215,0,2,7,13,3,0
984,0,1,1,True,True,17215,0,2,8,13,3,0
985,1,1,1,True,True,17215,0,2,9,13,3,0
986,2,1,1,True,True,17215,0,2,10,13,3,0
987,3,1,1,True,True,17215,0,2,11,13,3,0
988,0,3,1,True,True,17215,0,3,12,13,3,0
989,1,3,1,True,True,17215,0,3,13,13,3,0
990,2,3,1,True,True,17215,0,3,14,13,3,0
991,3,3,1,True,True,17215,0,3,15,13,3,0
992,0,1,1,True,True,17215,0,2,0,14,3,0
993,1,1,1,True,True,17215,0,2,1,14,3,0
994,2,1,1,True,True,17215,0,2,2,14,3,0
995,3,1,1,True,True,17215,0,2,3,14,3,0
996,0,1,1,True,True,17215,0,2,4,14,3,0
997,1,1,1,True,True,17215,0,2,5,14,3,0
998,2,1,1,True,True,17215,0,2,6,14,3,0
999,3,1,1,True,True,17215,0,2,7,14,3,0
1000,0,1,1,True,True,17215,0,2,8,14,3,0
1001,1,1,1,True,True,17215,0,2,9,14,3,0
1002,2,1,1,True,True,17215,0,2,10,14,3,0
1003,3,1,1,True,True,17215,0,2,11,14,3,0
1004,0,3,1,True,True,17215,0,3,12,14,3,0
1005,1,3,1,True,True,17215,0,3,13,14,3,0
1006,2,3,1,True,True,17215,0,3,14,14,3,0
1007,3,3,1,True,True,17215,0,3,15,14,3,0
1008,0,1,1,True,True,17215,0,2,0,15,3,0
1009,1,1,1,True,True,17215,0,2,1,15,3,0
1010,2,1,1,True,True,17215,0,2,2,15,3,0
1011,3,1,1,True,True,17215,0,2,3,15,3,0
1012,0,1,1,True,True,17215,0,2,4,15,3,0
1013,1,1,1,True,True,17215,0,2,5,15,3,0
1014,2,1,1,True,True,17215,0,2,6,15,3,0
1015,3,1,1,True,True,17215,0,2,7,15,3,0
1016,0,1,1,True,True,17215,0,2,8,15,3,0
1017,1,1,1,True,True,17215,0,2,9,15,3,0
1018,2,1,1,True,True,17215,0,2,10,15,3,0
1019,3,1,1,True,True,17215,0,2,11,15,3,0
1020,0,3,1,True,True,17215,0,3,12,15,3,0
1021,1,3,1,True,True,17215,0,3,13,15,3,0
1022,2,3,1,True,True,17215,0,3,14,15,3,0
1023,3,3,1,True,True,17215,0,3,15,15,3,0
1024,0,1,1,True,True,17215,0,3,0,0,4,0
1025,1,1,1,True,True,17215,0,3,1,0,4,0
1026,2,1,1,True,True,17215,0,3,2,0,4,0
1027,3,1,1,True,True,17215,0,3,3,0,4,0
1028,0,1,1,True,True,17215,0,3,4,0,4,0
