k,q,w,ratio,n_rec,n_img,qk,one_over_e_ref,part_surv_full_count,part_surv_image_count,orbit_dim_image,orbit_dim_recurrent,R_active,R_passive_h1,R_passive_h2,ensemble,density,instance,seed,R_active_classes
4,6,1,0.25,236,332,1296,0.3348979766803842,0.24999999999999997,0.18333333333333332,0.8099768786791341,0.762355648018369,0.9669411353179868,0.7775669884533434,0.928867138729582,scc,2,3,220157,197.0
4,6,1,0.25,27,233,1296,0.3348979766803842,0.3333333333333333,0.21666666666666667,0.7605706216686238,0.45986039457409383,0.7782391731575976,0.6309297535714574,0.6986344247631282,scc,2,4,220158,13.0
4,6,1,0.25,55,128,1296,0.3348979766803842,0.4583333333333333,0.2916666666666667,0.6769924126604477,0.559133808702425,0.9607755142243571,0.8402834689152837,0.9077323974785401,scc,2,5,220159,47.0
4,6,1,0.25,229,295,1296,0.3348979766803842,0.29166666666666663,0.19583333333333333,0.7934903448270799,0.7581544979772389,0.9926211798881776,0.8419111201329454,0.9694750956374988,scc,2,6,220160,220.0
4,6,1,0.25,197,318,1296,0.3348979766803842,0.2916666666666667,0.19583333333333333,0.8039655268659813,0.7371530358109611,0.9891245808462299,0.8409009920106836,0.9629756103400673,scc,2,7,220161,186.0
4,6,1,0.25,181,279,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7857097839487719,0.7253341088111422,0.9798505549144158,0.8476910193004812,0.9664101932983059,scc,2,8,220162,163.0
4,6,1,0.25,83,213,1296,0.3348979766803842,0.33333333333333337,0.21666666666666665,0.7480485324320952,0.6165504750618634,0.964660248102239,0.7540902254532252,0.8760671303865425,scc,2,9,220163,71.0
4,6,1,0.25,82,215,1296,0.3348979766803842,0.4166666666666667,0.22916666666666666,0.7493525387145712,0.6148592100315233,0.9704875393800191,0.7211836407143299,0.8784768880638768,scc,2,10,220164,72.0
4,6,1,0.25,45,183,1296,0.3348979766803842,0.375,0.22916666666666666,0.7268673951930931,0.531134696808711,0.9185231343368839,0.7869708127800799,0.865807482239695,scc,2,11,220165,33.0
4,6,1,0.25,115,244,1296,0.3348979766803842,0.33333333333333337,0.20833333333333331,0.7670070006189993,0.6620492607759892,0.9906317390073676,0.7237168228304437,0.8445501593749432,scc,2,12,220166,110.0
4,6,1,0.25,28,222,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7538229146627475,0.4649346867426937,0.8674052715162407,0.4160291953530189,0.48299493849177877,scc,2,13,220167,18.0
4,6,1,0.25,26,105,1296,0.3348979766803842,0.4583333333333333,0.2916666666666667,0.6493561817427693,0.45459457504990475,0.674389034116991,0.674389034116991,0.674389034116991,scc,2,14,220168,9.0
4,6,1,0.25,163,261,1296,0.3348979766803842,0.25,0.18333333333333335,0.7764044927470175,0.7107190290169509,0.9673135687684121,0.8070426899855081,0.9349052754969237,scc,2,15,220169,138.0
4,6,1,0.25,107,192,1296,0.3348979766803842,0.375,0.22916666666666666,0.733566009043177,0.6519888571420672,0.9745439118197312,0.7348840126904804,0.8900140002321705,scc,2,16,220170,95.0
4,6,1,0.25,26,214,1296,0.3348979766803842,0.41666666666666663,0.22916666666666666,0.7487020589507026,0.45459457504990475,1.0,0.4254921071067263,0.5499405706118586,scc,2,17,220171,26.0
4,6,1,0.25,90,164,1296,0.3348979766803842,0.375,0.21666666666666667,0.7115724118401587,0.6278478986173464,0.9872975930033607,0.6543474490889594,0.8556245449882496,scc,2,18,220172,85.0
4,6,1,0.25,83,290,1296,0.3348979766803842,0.29166666666666663,0.1958333333333333,0.7911051985989055,0.6165504750618634,0.9446793040080133,0.7620315211291443,0.8713026658886183,scc,2,19,220173,65.0
4,6,1,0.25,115,259,1296,0.3348979766803842,0.2916666666666667,0.19583333333333333,0.7753311977881704,0.6620492607759892,0.9411953633560372,0.7926773268706325,0.9099156735516076,scc,2,20,220174,87.0
4,6,1,0.25,84,232,1296,0.3348979766803842,0.3333333333333333,0.21666666666666667,0.7599705017901945,0.6182214849340584,0.8640938161759658,0.5608236049020798,0.7172613932441514,scc,2,21,220175,46.0
4,6,1,0.25,133,240,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.764700705851888,0.6823389540015472,0.949705384496788,0.6225572771796117,0.7916001310760303,scc,2,22,220176,104.0
4,6,1,0.25,45,195,1296,0.3348979766803842,0.375,0.21666666666666665,0.7357292718586157,0.531134696808711,0.884579559925641,0.42279501184020335,0.42279501184020335,scc,2,23,220177,29.0
4,6,1,0.25,8,181,1296,0.3348979766803842,0.375,0.22916666666666666,0.7253341088111422,0.29013960542590617,0.8616541669070521,0.6666666666666667,0.8616541669070521,scc,2,24,220178,6.0
4,6,1,0.25,127,258,1296,0.3348979766803842,0.29166666666666663,0.19583333333333333,0.7747914382885894,0.6758980724887164,0.9378859034925179,0.7021193279611021,0.8234578837211004,scc,2,25,220179,94.0
4,6,1,0.25,72,218,1296,0.3348979766803842,0.3333333333333333,0.21666666666666665,0.7512859782888289,0.5967132018086354,0.9453745406631712,0.6758469512137554,0.8103826219656114,scc,2,26,220180,57.0
4,6,1,0.25,77,245,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7675776666768278,0.6060809914018661,0.9645125264930775,0.590484404425041,0.7671164305405771,scc,2,27,220181,66.0
4,6,1,0.25,68,228,1296,0.3348979766803842,0.3333333333333333,0.21666666666666665,0.7575438726847596,0.5887380222684131,0.9781080337837279,0.8425978360290791,0.9539860979036051,scc,2,28,220182,62.0
4,6,1,0.25,138,292,1296,0.3348979766803842,0.25,0.1875,0.7920641553402815,0.6874881603500075,0.9733191859074597,0.7486684651992385,0.8789345174842886,scc,2,29,220183,121.0
4,6,1,0.25,88,227,1296,0.3348979766803842,0.375,0.22916666666666666,0.7569305633164364,0.6247123137023494,0.9896098914237447,0.8064878882838847,0.9424146272694145,scc,2,30,220184,84.0
4,6,1,0.25,210,315,1296,0.3348979766803842,0.24999999999999997,0.18333333333333332,0.802642979934134,0.7460693835514047,0.9582683628424677,0.5943500877981256,0.7748366200961011,scc,2,31,220185,168.0
4,6,1,0.25,43,199,1296,0.3348979766803842,0.4166666666666667,0.2375,0.7385624180634316,0.5247914382885894,0.8952716490506508,0.6606685561397696,0.8218234495051137,scc,2,32,220186,29.0
4,6,1,0.25,156,273,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7826764545580569,0.7045945750499047,0.9463880725016028,0.5723671632907488,0.7254784375772821,scc,2,33,220187,119.0
4,6,1,0.25,119,201,1296,0.3348979766803842,0.375,0.22916666666666666,0.7399577062572888,0.6668199017765654,0.9271191265992071,0.7770404075259675,0.891937587129816,scc,2,34,220188,84.0
4,6,1,0.25,168,258,1296,0.3348979766803842,0.3333333333333333,0.21666666666666667,0.7747914382885894,0.7149346867426938,0.9438555630741798,0.7711302683750701,0.9006933958537977,scc,2,35,220189,126.0
4,6,1,0.25,81,253,1296,0.3348979766803842,0.375,0.21666666666666667,0.7720608686264505,0.6131471927654585,0.9794322204474326,0.6005433756832198,0.8154648767857287,scc,2,36,220190,74.0
4,6,1,0.25,155,300,1296,0.3348979766803842,0.29166666666666663,0.1958333333333333,0.7958354026605989,0.7036972879920246,0.98949274968657,0.8276889560413543,0.9475948154913492,scc,2,37,220191,147.0
4,6,1,0.25,24,206,1296,0.3348979766803842,0.4166666666666667,0.22916666666666666,0.743386076687653,0.4434264036172708,0.9579832816708762,0.4362085839710631,0.6543128759565946,scc,2,38,220192,21.0
4,6,1,0.25,181,309,1296,0.3348979766803842,0.2916666666666667,0.19583333333333333,0.7999596730703823,0.7253341088111422,0.9599760386058301,0.5664019737738455,0.796987033266168,scc,2,39,220193,147.0
4,6,1,0.25,65,199,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7385624180634316,0.5824424736672511,0.9727039558186305,0.7804969513772346,0.8953816157016053,scc,2,40,220194,58.0
4,6,1,0.25,119,231,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7593677895932307,0.6668199017765654,0.9777585453058844,0.8346685437850401,0.9438675340820661,scc,2,41,220195,107.0
4,6,1,0.25,22,200,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7392618062778697,0.43128591008507855,0.9849500560613943,0.8537758278758059,0.9525715106136455,scc,2,42,220196,21.0
4,6,1,0.25,9,168,1296,0.3348979766803842,0.375,0.22916666666666663,0.7149346867426938,0.30657359638272924,0.8856218745807111,0.6309297535714574,0.7324867603589634,scc,2,43,220197,7.0
4,6,1,0.25,60,210,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7460693835514047,0.5712743022346172,0.96504914487143,0.7861760963081325,0.894785866322238,scc,2,44,220198,52.0
4,6,1,0.25,187,255,1296,0.3348979766803842,0.375,0.21666666666666667,0.7731595172684886,0.7298843269275855,0.977228377917018,0.6953757656658313,0.8950552492904532,scc,2,45,220199,166.0
4,6,1,0.25,68,257,1296,0.3348979766803842,0.29166666666666663,0.19583333333333333,0.7742495826303534,0.5887380222684131,0.8968320236211828,0.6254419979795045,0.7430947956518272,scc,2,46,220200,44.0
4,6,1,0.25,119,184,1296,0.3348979766803842,0.375,0.22916666666666663,0.7276277657759136,0.6668199017765654,0.9718080953203331,0.749827650116444,0.9220768732207805,scc,2,47,220201,104.0
4,6,1,0.25,73,201,1296,0.3348979766803842,0.3333333333333333,0.21666666666666665,0.7399577062572888,0.5986377517230107,0.8872388941058076,0.5588900922360301,0.740725760012616,scc,2,48,220202,45.0
4,6,1,0.25,63,215,1296,0.3348979766803842,0.375,0.22499999999999998,0.7493525387145712,0.5780818795081522,0.8715424795729868,0.2651645097780702,0.3884589854590227,scc,2,49,220203,37.0
4,6,1,0.25,69,240,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.764700705851888,0.5907749585413721,0.9858956701639929,0.8883102282877792,0.9630219361460223,scc,2,50,220204,65.0
4,6,1,0.25,109,305,1296,0.3348979766803842,0.29166666666666663,0.19583333333333333,0.7981416974277102,0.6545727764801935,0.9751378694026119,0.7578521462791312,0.9145472791307333,scc,2,51,220205,97.0
4,6,1,0.25,172,319,1296,0.3348979766803842,0.2916666666666667,0.19583333333333333,0.8044036046407315,0.7182178419058602,0.989559138674402,0.8197206862838997,0.94710103044523,scc,2,52,220206,163.0
4,6,1,0.25,80,235,1296,0.3348979766803842,0.3333333333333333,0.21666666666666667,0.7617631730022775,0.6114139076605234,0.9343495381394024,0.7761699471996202,0.8972619202295058,scc,2,53,220207,60.0
4,6,1,0.25,48,193,1296,0.3348979766803842,0.375,0.22916666666666666,0.7342908296687018,0.5401396054259062,0.9463630629891915,0.537156695253124,0.662571989993357,scc,2,54,220208,39.0
4,6,1,0.25,41,226,1296,0.3348979766803842,0.3333333333333333,0.20833333333333331,0.7563145461717051,0.5181460082228879,0.9933507113510024,0.8443337464867926,0.9495872064079016,scc,2,55,220209,40.0
4,6,1,0.25,19,216,1296,0.3348979766803842,0.41666666666666663,0.22916666666666666,0.7500000000000001,0.41083067087612424,1.0,0.8711164930263436,0.8962852850027022,scc,2,56,220210,19.0
4,6,1,0.25,57,188,1296,0.3348979766803842,0.41666666666666663,0.25,0.7306284761935665,0.5641174690674888,0.8931170231185874,0.5695166695789404,0.7282714920267325,scc,2,57,220211,37.0
4,6,1,0.25,35,248,1296,0.3348979766803842,0.375,0.21666666666666665,0.769275792991949,0.49606938355140473,0.916393129919492,0.796887757557363,0.8938798045602852,scc,2,58,220212,26.0
4,6,1,0.25,157,304,1296,0.3348979766803842,0.2916666666666667,0.19583333333333333,0.7976834781106659,0.7054861286050149,0.9701416757171524,0.78145799684065,0.9047643557329481,scc,2,59,220213,135.0
4,8,1,0.25,245,613,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7716452719742319,0.661386494916881,0.921408159410557,0.6462790738806946,0.842485266251611,scc,2,0,230161,159.0
4,8,1,0.25,318,621,4096,0.34360891580581665,0.3125,0.1625,0.7732041215183735,0.6927402462736963,0.93447536390956,0.734826231722063,0.8775079341463076,scc,2,1,230162,218.0
4,8,1,0.25,461,803,4096,0.34360891580581665,0.25,0.14821428571428572,0.8041046814597763,0.7373852450357783,0.9760416596669443,0.8314911884200021,0.9409859074318633,scc,2,2,230163,398.0
4,8,1,0.25,364,765,4096,0.34360891580581665,0.25,0.14583333333333331,0.7982763281316679,0.7089828866832247,0.9933492131910407,0.8897553277278161,0.9792099163691206,scc,2,3,230164,350.0
4,8,1,0.25,109,600,4096,0.34360891580581665,0.34375,0.17113095238095236,0.7690682242079901,0.5640153603980772,0.9174474375494508,0.5111314131875859,0.6944905003449378,scc,2,4,230165,74.0
4,8,1,0.25,75,531,4096,0.34360891580581665,0.375,0.17708333333333331,0.7543806709003462,0.51906822420799,0.9323364847525009,0.6272281775627488,0.8485400653781872,scc,2,5,230166,56.0
4,8,1,0.25,242,494,4096,0.34360891580581665,0.3125,0.16666666666666666,0.7456972692987233,0.659905269772883,0.9842846924873374,0.8257698883253588,0.9470861741595628,scc,2,6,230167,222.0
4,8,1,0.25,156,619,4096,0.34360891580581665,0.34375,0.16458333333333333,0.7728162999345222,0.6071168515718541,0.9757216201974225,0.5226005109505393,0.8107844176832545,scc,2,7,230168,138.0
4,8,1,0.25,94,447,4096,0.34360891580581665,0.375,0.1958333333333333,0.7336775850986099,0.5462157376398031,0.8898941102418381,0.30512974120231856,0.4836191976604261,scc,2,8,230169,57.0
4,8,1,0.25,184,610,4096,0.34360891580581665,0.34375,0.16458333333333333,0.7710554527041875,0.6269634963380845,0.9289063780681394,0.7649152802590223,0.8887413390408915,scc,2,9,230170,127.0
4,8,1,0.25,457,777,4096,0.34360891580581665,0.21875,0.13988095238095238,0.8001475657006426,0.7363375295881726,0.9814821094819915,0.804491166430372,0.9339767317788235,scc,2,10,230171,408.0
4,8,1,0.25,388,799,4096,0.34360891580581665,0.28125,0.15029761904761904,0.8035043077439982,0.7166594035155941,0.9788299799495492,0.7959952823432839,0.9458731116805342,scc,2,11,230172,342.0
4,8,1,0.25,102,482,4096,0.34360891580581665,0.34375,0.175,0.7427407780191635,0.5560354451642913,1.0,0.8278192220918835,0.9554306125009858,scc,2,12,230173,102.0
4,8,1,0.25,108,583,4096,0.34360891580581665,0.3125,0.16666666666666666,0.7656126727667081,0.5629072918469558,0.8882457328975957,0.5307212739772434,0.6601785177338663,scc,2,13,230174,64.0
4,8,1,0.25,52,364,4096,0.34360891580581665,0.375,0.1875,0.7089828866832247,0.4750366431784244,0.9271920203001134,0.7705225631630906,0.869090202747102,scc,2,14,230175,39.0
4,8,1,0.25,116,406,4096,0.34360891580581665,0.34375,0.175,0.7221113264320981,0.571498416260631,0.9535107804693458,0.8541844894713946,0.9270296912655445,scc,2,15,230176,93.0
4,8,1,0.25,134,439,4096,0.34360891580581665,0.40625,0.18541666666666667,0.7315064274612799,0.588840765871481,0.9984706172445182,0.9521420227257752,0.9858047495450328,scc,2,16,230177,133.0
4,8,1,0.25,129,530,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7541540457875469,0.5842689379519379,0.9634386757237824,0.8682449761618591,0.9455344091081538,scc,2,17,230178,108.0
4,8,1,0.25,1,419,4096,0.34360891580581665,0.34375,0.175,0.7259005361416127,0.0,,,,scc,2,18,230179,
4,8,1,0.25,188,565,4096,0.34360891580581665,0.3125,0.16666666666666666,0.7618422547752126,0.6295490709731365,0.9110546165372616,0.6618493869311838,0.788156235539494,scc,2,19,230180,118.0
4,8,1,0.25,176,526,4096,0.34360891580581665,0.3125,0.16666666666666666,0.7532432491076919,0.6216193015531081,0.982771510338457,0.8906652047288877,0.9664882975287581,scc,2,20,230181,161.0
4,8,1,0.25,461,813,4096,0.34360891580581665,0.25,0.14583333333333331,0.8055926285062524,0.7373852450357783,0.9425025858859765,0.763382906881522,0.8989191158823336,scc,2,21,230182,324.0
4,8,1,0.25,258,640,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7768273412406136,0.6676022712852713,0.941074141418763,0.6453349576299308,0.8143024468118595,scc,2,22,230183,186.0
4,8,1,0.25,109,358,4096,0.34360891580581665,0.34375,0.175,0.7069846481053548,0.5640153603980772,0.9231319972435166,0.6276317708861443,0.8463008954402239,scc,2,23,230184,76.0
4,8,1,0.25,251,501,4096,0.34360891580581665,0.3125,0.1625,0.7473888994329341,0.6642952961625643,0.9865324189010691,0.7884799444829157,0.9428161293253164,scc,2,24,230185,233.0
4,8,1,0.25,393,592,4096,0.34360891580581665,0.3125,0.1625,0.7674544471357458,0.7181987918548839,0.9894517950984687,0.7532562908248146,0.9229334552628601,scc,2,25,230186,369.0
4,8,1,0.25,136,458,4096,0.34360891580581665,0.40625,0.18541666666666665,0.7366003156747455,0.5906219034375284,0.9353638627204551,0.5643768566544382,0.7350237288453875,scc,2,26,230187,99.0
4,8,1,0.25,320,509,4096,0.34360891580581665,0.3125,0.1625,0.7492934871729746,0.6934940079072802,0.9613156841519526,0.8034797286089409,0.9350428920799251,scc,2,27,230188,256.0
4,8,1,0.25,208,472,4096,0.34360891580581665,0.40625,0.18125000000000002,0.7402202541134868,0.641703309845091,0.950845453362616,0.7574749271036197,0.9217697096230255,scc,2,28,230189,160.0
4,8,1,0.25,252,596,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7682640433718468,0.6647733269583265,0.9361092529904219,0.7074913057956933,0.8612415241120348,scc,2,29,230190,177.0
4,8,1,0.25,224,613,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7716452719742319,0.650612910171467,0.9854152954880308,0.6816557141333066,0.9091468434343782,scc,2,30,230191,207.0
4,8,1,0.25,130,458,4096,0.34360891580581665,0.40625,0.18541666666666667,0.7366003156747455,0.5851973177523713,0.9377125602142643,0.6987515787060976,0.8306158505886151,scc,2,31,230192,96.0
4,8,1,0.25,151,471,4096,0.34360891580581665,0.3125,0.16666666666666666,0.7399652708010653,0.6032003949437567,0.9138353107251054,0.6641456363914032,0.8193431496503853,scc,2,32,230193,98.0
4,8,1,0.25,208,640,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7768273412406136,0.641703309845091,0.9424640810569979,0.6030637677527023,0.7905344453134516,scc,2,33,230194,153.0
4,8,1,0.25,206,560,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7607735847454139,0.6405417105986017,0.9818374998086754,0.6320146571183309,0.7974087811831704,scc,2,34,230195,187.0
4,8,1,0.25,229,447,4096,0.34360891580581665,0.34375,0.175,0.7336775850986099,0.6532669823414121,0.9840598262516713,0.8633764994161454,0.9494514617862214,scc,2,35,230196,210.0
4,8,1,0.25,112,450,4096,0.34360891580581665,0.34375,0.175,0.7344817659347531,0.5672795768381337,0.9286908303256919,0.6004480283532587,0.7410211715292385,scc,2,36,230197,80.0
4,8,1,0.25,325,842,4096,0.34360891580581665,0.21875,0.13988095238095238,0.8098063685888663,0.6953579923263181,0.991830167171216,0.8753022218745109,0.970487165403414,scc,2,37,230198,310.0
4,8,1,0.25,109,470,4096,0.34360891580581665,0.34375,0.175,0.7397097455470834,0.5640153603980772,0.9419127975000949,0.7696973243707645,0.8502852797752587,scc,2,38,230199,83.0
4,8,1,0.25,301,613,4096,0.34360891580581665,0.25,0.14583333333333331,0.7716452719742319,0.6861349730633085,0.9558814990930874,0.7721454541509823,0.8732276739930178,scc,2,39,230200,234.0
4,8,1,0.25,218,589,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7668436519858718,0.6473486937314106,0.971513309206184,0.8184090050927891,0.9471392151639458,scc,2,40,230201,187.0
4,8,1,0.25,331,590,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7670475953541003,0.6975572839006016,0.9778020543751488,0.777450443903379,0.9536843495317211,scc,2,41,230202,291.0
4,8,1,0.25,100,533,4096,0.34360891580581665,0.375,0.17708333333333331,0.7548326435632647,0.5536546824812272,0.9621396430309407,0.8360489289678587,0.9346158598654881,scc,2,42,230203,84.0
4,8,1,0.25,318,620,4096,0.34360891580581665,0.34375,0.16458333333333333,0.7730103671061865,0.6927402462736963,0.9709582591230561,0.6681904318340824,0.9050484647175762,scc,2,43,230204,269.0
4,8,1,0.25,374,678,4096,0.34360891580581665,0.25,0.14583333333333331,0.7837617885946954,0.7122412049906365,0.9736785839516225,0.699351086122865,0.8679003291428754,scc,2,44,230205,320.0
4,8,1,0.25,110,445,4096,0.34360891580581665,0.34375,0.175,0.7331384604878134,0.5651133094603884,0.9732432905784872,0.8913248042724511,0.964284315734854,scc,2,45,230206,97.0
4,8,1,0.25,440,730,4096,0.34360891580581665,0.21875,0.13988095238095238,0.7926460544806151,0.731779976127055,0.994687600232687,0.9197682204740206,0.9867874907617338,scc,2,46,230207,426.0
4,8,1,0.25,60,573,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7635326107297422,0.49224088296737656,1.0,0.9603064844621744,0.9874721598028594,scc,2,47,230208,60.0
4,8,1,0.25,245,416,4096,0.34360891580581665,0.34375,0.175,0.7250366431784244,0.661386494916881,0.972842562310147,0.6612280355708293,0.8889510255759323,scc,2,48,230209,211.0
4,8,1,0.25,269,539,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7561784552293755,0.6726218635463854,0.9369110682225549,0.7096508906657267,0.8527132680801816,scc,2,49,230210,189.0
4,8,1,0.25,235,561,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7609880800507327,0.65637641221375,0.9417681146640422,0.6972438621775209,0.8858331634191118,scc,2,50,230211,171.0
4,8,1,0.25,155,466,4096,0.34360891580581665,0.34375,0.175,0.73868217872119,0.6063437004395199,0.9373367719594584,0.8336978386544149,0.9131037101233177,scc,2,51,230212,113.0
4,8,1,0.25,254,579,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7647849614991031,0.6657237238976805,0.9513346865186988,0.83165833303895,0.9327206422566913,scc,2,52,230213,194.0
4,8,1,0.25,96,492,4096,0.34360891580581665,0.34375,0.175,0.7452095421116034,0.5487468750600963,0.9111669199851793,0.7725879746001869,0.857082510212721,scc,2,53,230214,64.0
4,8,1,0.25,316,615,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7720368833522169,0.6919817290147586,0.9789857491997914,0.8839166429696392,0.9707260073620185,scc,2,54,230215,280.0
4,8,1,0.25,298,606,4096,0.34360891580581665,0.28125,0.15416666666666667,0.7702644986227459,0.6849307100385136,0.9590560200508704,0.7096691106458491,0.9124823111257355,scc,2,55,230216,236.0
