kB,kA,q,w,horizon,phase_mode,phase_protocol,phase_vertex,observer_init,n_phase_labels,phase_labels,phase_entropy_bits,phase_mi_bits_uniform,phase_capacity_bits,phase_zero_error_code_size,phase_zero_error_exact,phase_zero_error_bits,memory_bits,cut_bits,physical_bound_bits,phase_mi_over_entropy,phase_capacity_over_entropy,phase_capacity_per_boundary_symbol,bulk_capacity_bits,bulk_zero_error_bits,logRecB_bits,phase_capacity_over_bulk_capacity,phase_capacity_over_volume,n_rec_B,n_A_states,n_joint_states,n_schedules,nontrivial_sccs,interface,seed,instance,extra_B,extra_A
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.1147113277989456,0.14293907265597036,1,True,0.0,6.0,6.0,2.0,0.0573556638994728,0.07146953632798518,0.02382317877599506,1.5977379995115055,1.0,5.491853096329675,0.0894633993180814,0.026027475635045604,45,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49848,4,4,3
4,3,4,3,1,erased_value,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.16311778144932873,0.1876564092730562,1,True,0.0,6.0,6.0,1.584962500721156,0.10291586165294783,0.11839801205875393,0.03127606821217604,1.5977379995115055,1.0,5.491853096329675,0.1174513026105848,0.03416996157425826,45,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49848,4,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.002907354093076772,0.003400607579849099,1,True,0.0,6.0,18.0,2.0,0.001453677046538386,0.0017003037899245494,0.0005667679299748498,0.3909113595631397,0.0,5.491853096329675,0.0086991782066641,0.0006192094945368803,45,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49848,4,4,3
4,3,4,3,3,erased_value,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.011147579308074048,0.013154794187979013,1,True,0.0,6.0,18.0,1.584962500721156,0.007033339465761438,0.00829975105530484,0.0021924656979965024,0.3909113595631397,0.0,5.491853096329675,0.03365160378731399,0.0023953288548032446,45,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49848,4,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0005633639598931384,0.000775401099738632,1,True,0.0,6.0,36.0,2.0,0.0002816819799465692,0.000387700549869316,0.00012923351662310533,0.22401696487674835,0.0,5.491853096329675,0.0034613499034113287,0.00014119115827348867,45,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49848,4,4,3
4,3,4,3,6,erased_value,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0027805131775276736,0.003898188040180103,1,True,0.0,6.0,36.0,1.584962500721156,0.0017543084938997254,0.002459482819566035,0.0006496980066966839,0.22401696487674835,0.0,5.491853096329675,0.017401307272977486,0.0007098128758734183,45,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49848,4,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.10642207349846106,0.14481997637006336,1,True,0.0,6.0,6.0,2.0,0.05321103674923053,0.07240998818503168,0.024136662728343892,1.3481195990386092,1.0,4.169925001442312,0.1074236859054193,0.03472963574164341,18,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49849,5,4,3
4,3,4,3,1,erased_value,first,0,zero,2,"(1, 3)",1.0,0.03357753918978273,0.03359049170706557,1,True,0.0,6.0,6.0,1.0,0.03357753918978273,0.03359049170706557,0.0055984152845109285,1.3481195990386092,1.0,4.169925001442312,0.024916551714714418,0.00805541866950776,18,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49849,5,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.016941823772827876,0.020769874284111582,1,True,0.0,6.0,18.0,2.0,0.008470911886413938,0.010384937142055791,0.003461645714018597,0.819428561337018,0.0,4.169925001442312,0.02534677855287651,0.004980874782382802,18,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49849,5,4,3
4,3,4,3,3,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0026872112661102034,0.002688371161679343,1,True,0.0,6.0,18.0,1.0,0.0026872112661102034,0.002688371161679343,0.0004480618602798905,0.819428561337018,0.0,4.169925001442312,0.003280787720277739,0.0006447049193329561,18,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49849,5,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.007953722616811841,0.013502808695416205,1,True,0.0,6.0,36.0,2.0,0.0039768613084059205,0.006751404347708103,0.002250468115902701,0.6060909740472847,0.0,4.169925001442312,0.022278518033767604,0.0032381418588453737,18,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49849,5,4,3
4,3,4,3,6,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0009336414689788824,0.0009336798479980372,1,True,0.0,6.0,36.0,1.0,0.0009336414689788824,0.0009336798479980372,0.00015561330799967286,0.6060909740472847,0.0,4.169925001442312,0.001540494559361637,0.00022390806733336735,18,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49849,5,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.13441380231873096,0.1670574461878612,1,True,0.0,6.0,6.0,2.0,0.06720690115936548,0.0835287230939306,0.027842907697976867,2.206847317040054,1.584962500721156,5.087462841250339,0.07569959412141294,0.03283708429933293,34,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49850,6,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.5973475662986483,0.6693069661788044,1,True,0.0,6.0,6.0,2.0,0.29867378314932413,0.3346534830894022,0.11155116102980073,2.206847317040054,1.584962500721156,5.087462841250339,0.3032864852093692,0.1315600697369044,34,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49850,6,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.004514865085268426,0.004541134607321775,1,True,0.0,6.0,18.0,2.0,0.002257432542634213,0.0022705673036608875,0.0007568557678869625,0.890583580647247,0.0,5.087462841250339,0.005099054941054973,0.000892612830604126,34,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49850,6,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.07296764648995174,0.09475710931496703,1,True,0.0,6.0,18.0,2.0,0.03648382324497587,0.047378554657483515,0.015792851552494505,0.890583580647247,0.0,5.087462841250339,0.10639889548165785,0.01862561207261392,34,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49850,6,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0010122323375131503,0.0012465722680908792,1,True,0.0,6.0,36.0,2.0,0.0005061161687565752,0.0006232861340454396,0.0002077620446818132,0.6811840807752536,0.0,5.087462841250339,0.0018300079277721213,0.00024502827971211496,34,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49850,6,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.042035040456578715,0.05908206253376002,1,True,0.0,6.0,36.0,2.0,0.021017520228289358,0.02954103126688001,0.009847010422293337,0.6811840807752536,0.0,5.087462841250339,0.08673435595635015,0.011613266647317565,34,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49850,6,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.03330906693379122,0.03353031115532345,1,True,0.0,6.0,6.0,2.0,0.01665453346689561,0.016765155577661724,0.005588385192553908,1.6327492792234213,1.0,6.426264754702098,0.02053610531757292,0.005217698373038446,86,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49851,7,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.05179124364835034,0.05590906183733465,1,True,0.0,6.0,6.0,2.0,0.02589562182417517,0.027954530918667325,0.009318176972889109,1.6327492792234213,1.0,6.426264754702098,0.03424228235698654,0.00870008690451572,86,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49851,7,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.004132260379564025,0.0070466659644381644,1,True,0.0,6.0,18.0,2.0,0.0020661301897820124,0.0035233329822190822,0.0011744443274063607,0.5273037369191864,0.0,6.426264754702098,0.013363580553418538,0.0010965414954748197,86,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49851,7,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0045872255089720254,0.005355290786345546,1,True,0.0,6.0,18.0,2.0,0.0022936127544860127,0.002677645393172773,0.0008925484643909244,0.5273037369191864,0.0,6.426264754702098,0.010155988686206274,0.0008333442506281865,86,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49851,7,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00016099574412178563,0.00018371801928540507,1,True,0.0,6.0,36.0,2.0,8.049787206089282e-05,9.185900964270253e-05,3.0619669880900844e-05,0.4044418303015339,0.0,6.426264754702098,0.0004542507859496953,2.8588616606712102e-05,86,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49851,7,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0011437332069755553,0.0012770446856036515,1,True,0.0,6.0,36.0,2.0,0.0005718666034877776,0.0006385223428018258,0.00021284078093394192,0.4044418303015339,0.0,6.426264754702098,0.003157548477741641,0.00019872270040994467,86,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49851,7,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.16074032805510063,0.2135057555374514,1,True,0.0,6.0,6.0,2.0,0.08037016402755032,0.1067528777687257,0.03558429258957523,1.4826837168771365,0.0,6.475733430966398,0.14399952809028096,0.03297012729345611,89,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49852,8,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.12890058996117146,0.1475259987515963,1,True,0.0,6.0,6.0,2.0,0.06445029498058573,0.07376299937579815,0.024587666458599385,1.4826837168771365,0.0,6.475733430966398,0.09949930458690073,0.02278135755961475,89,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49852,8,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.009258967001016357,0.013763915961198529,1,True,0.0,6.0,18.0,2.0,0.0046294835005081785,0.006881957980599264,0.002293985993533088,0.2876867097994411,0.0,6.475733430966398,0.047843419568439405,0.002125460553298978,89,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49852,8,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.010171449584842526,0.015489666279581947,1,True,0.0,6.0,18.0,2.0,0.005085724792421263,0.0077448331397909735,0.002581611046596991,0.2876867097994411,0.0,6.475733430966398,0.0538421336542813,0.002391955512793609,89,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49852,8,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0006275575276186561,0.0008790978456821966,1,True,0.0,6.0,36.0,2.0,0.00031377876380932803,0.0004395489228410983,0.00014651630761369942,0.030953011313018208,0.0,6.475733430966398,0.028401044305258465,0.0001357526301929642,89,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49852,8,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0010071892439147139,0.0015000790824680197,1,True,0.0,6.0,36.0,2.0,0.0005035946219573569,0.0007500395412340098,0.00025001318041133663,0.030953011313018208,0.0,6.475733430966398,0.04846310645830821,0.00023164620632695767,89,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49852,8,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.056274651793595004,0.06985833410503076,1,True,0.0,6.0,6.0,2.0,0.028137325896797502,0.03492916705251538,0.011643055684171793,0.9520823459744533,0.0,6.507794640198696,0.07337425633444654,0.01073456339164658,91,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49853,9,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.05403726672577315,0.06303925954186392,1,True,0.0,6.0,6.0,2.0,0.027018633362886575,0.03151962977093196,0.01050654325697732,0.9520823459744533,0.0,6.507794640198696,0.0662119824071976,0.009686731531519131,91,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49853,9,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.008244931080691902,0.010819603449857646,1,True,0.0,6.0,18.0,2.0,0.004122465540345951,0.005409801724928823,0.001803267241642941,0.7496327324268661,0.0,6.507794640198696,0.014433205731065383,0.0016625606750134483,91,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49853,9,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.011849505278283804,0.015377455329551572,1,True,0.0,6.0,18.0,2.0,0.005924752639141902,0.007688727664775786,0.0025629092215919288,0.7496327324268661,0.0,6.507794640198696,0.020513318941888375,0.0023629287922770203,91,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49853,9,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0002295901052185253,0.0002649752573175939,1,True,0.0,6.0,36.0,2.0,0.00011479505260926265,0.00013248762865879696,4.4162542886265654e-05,0.5511266449690175,0.0,6.507794640198696,0.00048078832648798883,4.071659785956363e-05,91,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49853,9,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0036438717709248608,0.00465716582813607,1,True,0.0,6.0,36.0,2.0,0.0018219358854624304,0.002328582914068035,0.000776194304689345,0.5511266449690175,0.0,6.507794640198696,0.008450264327898499,0.0007156288859160861,91,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49853,9,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0,0.0,1,True,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49854,10,4,3
4,3,4,3,1,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49854,10,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0,0.0,1,True,0.0,6.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49854,10,4,3
4,3,4,3,3,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,18.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49854,10,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0,0.0,1,True,0.0,6.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49854,10,4,3
4,3,4,3,6,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,36.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49854,10,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.1062721297237617,0.14006703746391166,1,True,0.0,6.0,6.0,2.0,0.05313606486188085,0.07003351873195583,0.023344506243985277,1.6052743708580632,1.0,5.977279923499917,0.08725426631526048,0.02343324041312378,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49855,11,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.18190692041109327,0.21619706595039076,1,True,0.0,6.0,6.0,2.0,0.09095346020554664,0.10809853297519538,0.03603284432506513,1.6052743708580632,1.0,5.977279923499917,0.134679198693509,0.036169807791735384,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49855,11,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.006443897385016169,0.00753859914549948,1,True,0.0,6.0,18.0,2.0,0.0032219486925080844,0.00376929957274974,0.00125643319091658,0.6768868253797878,0.0,5.977279923499917,0.011137163352632429,0.0012612089850202888,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49855,11,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0155919263539558,0.01871165472200157,1,True,0.0,6.0,18.0,2.0,0.0077959631769779,0.009355827361000785,0.003118609120333595,0.6768868253797878,0.0,5.977279923499917,0.0276436976174013,0.003130463180825102,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49855,11,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.000728368425070937,0.0008761253926190049,1,True,0.0,6.0,36.0,2.0,0.0003641842125354685,0.00043806269630950243,0.00014602089876983415,0.6396027951957521,0.0,5.977279923499917,0.001369796065933177,0.00014657593484529351,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49855,11,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.008562908369124074,0.012933145769643582,1,True,0.0,6.0,36.0,2.0,0.004281454184562037,0.006466572884821791,0.002155524294940597,0.6396027951957521,0.0,5.977279923499917,0.020220589820414026,0.0021637175998394185,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49855,11,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.10363163876868824,0.13154557841646625,1,True,0.0,6.0,6.0,2.0,0.05181581938434412,0.06577278920823312,0.021924263069411042,1.8618970849740704,1.0,6.357552004618084,0.07065136922876605,0.020691231203600443,82,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49856,12,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.1395027992809385,0.16327447442815624,1,True,0.0,6.0,6.0,2.0,0.06975139964046925,0.08163723721407812,0.027212412404692705,1.8618970849740704,1.0,6.357552004618084,0.08769253453685388,0.025681972292095248,82,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49856,12,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0029436272648824054,0.0031912100558685354,1,True,0.0,6.0,18.0,2.0,0.0014718136324412027,0.0015956050279342677,0.0005318683426447559,0.7931842186006871,0.0,6.357552004618084,0.004023289900419826,0.0005019557926620909,82,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49856,12,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.013658235875549497,0.018662691473328195,1,True,0.0,6.0,18.0,2.0,0.0068291179377747485,0.009331345736664097,0.0031104485788880326,0.7931842186006871,0.0,6.357552004618084,0.02352882348851113,0.0029355153461224914,82,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49856,12,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0002702471505201909,0.00031887570784913297,1,True,0.0,6.0,36.0,2.0,0.00013512357526009546,0.00015943785392456649,5.3145951308188826e-05,0.6548379835370424,0.0,6.357552004618084,0.0004869535913704295,5.0156995588475524e-05,82,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49856,12,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.006457856367136391,0.01128949309965444,1,True,0.0,6.0,36.0,2.0,0.0032289281835681956,0.00564474654982722,0.00188158218327574,0.6548379835370424,0.0,6.357552004618084,0.01724013173254759,0.0017757610305749489,82,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49856,12,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.2272251198738883,0.3213061376917107,1,True,0.0,6.0,6.0,2.0,0.11361255993694415,0.16065306884585534,0.053551022948618444,1.7109630841442875,1.0,5.584962500721156,0.1877925600320051,0.05753058102900819,48,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49857,13,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.16063932814239634,0.17613346406098138,1,True,0.0,6.0,6.0,2.0,0.08031966407119817,0.08806673203049069,0.029355577343496895,1.7109630841442875,1.0,5.584962500721156,0.10294404694831384,0.031537089826160554,48,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49857,13,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.008567050102673746,0.01014767473501118,1,True,0.0,6.0,18.0,2.0,0.004283525051336873,0.00507383736750559,0.0016912791225018632,0.7372064759733703,0.0,5.584962500721156,0.013765037429456518,0.001816963808387409,48,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49857,13,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.01849033301282954,0.028106526558487988,1,True,0.0,6.0,18.0,2.0,0.00924516650641477,0.014053263279243994,0.004684421093081331,0.7372064759733703,0.0,5.584962500721156,0.03812571847171791,0.005032536307067191,48,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49857,13,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0014060715149701109,0.0024635397462061184,1,True,0.0,6.0,36.0,2.0,0.0007030357574850554,0.0012317698731030592,0.0004105899577010197,0.3701170525147176,0.0,5.584962500721156,0.006656109815713385,0.00044110228956559955,48,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49857,13,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0073922087801684315,0.014088019669590071,1,True,0.0,6.0,36.0,2.0,0.0036961043900842158,0.0070440098347950356,0.0023480032782650117,0.3701170525147176,0.0,5.584962500721156,0.03806368707918386,0.002522491362792671,48,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49857,13,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.13501723957090256,0.21530204818769444,1,True,0.0,6.0,6.0,2.0,0.06750861978545128,0.10765102409384722,0.03588367469794907,1.572845904998131,0.0,6.285402218862249,0.13688693056549,0.034254299198479506,78,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49858,14,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.21678068705509568,0.2537712119291591,1,True,0.0,6.0,6.0,2.0,0.10839034352754784,0.12688560596457954,0.04229520198819318,1.572845904998131,0.0,6.285402218862249,0.16134524756858534,0.04037469728947521,78,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49858,14,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.003967184474785942,0.0057181991366606864,1,True,0.0,6.0,18.0,2.0,0.001983592237392971,0.0028590995683303432,0.0009530331894434477,0.7717988125692359,0.0,6.285402218862249,0.007408924506666979,0.0009097586658019422,78,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49858,14,4,3
4,3,4,3,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.047641785732290234,0.06713960004475118,1,True,0.0,6.0,18.0,2.0,0.023820892866145117,0.03356980002237559,0.011189933340791864,0.7717988125692359,0.0,6.285402218862249,0.0869910641884128,0.01068183032794112,78,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49858,14,4,3
4,3,4,3,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0006811987691137489,0.0008855785419159591,1,True,0.0,6.0,36.0,2.0,0.00034059938455687443,0.00044278927095797954,0.00014759642365265986,0.7279700214901953,0.0,6.285402218862249,0.0012165041358476966,0.00014089449029345682,78,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49858,14,4,3
4,3,4,3,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.025773703566908578,0.04814636003990679,1,True,0.0,6.0,36.0,2.0,0.012886851783454289,0.024073180019953396,0.008024393339984465,0.7279700214901953,0.0,6.285402218862249,0.06613783345274096,0.0076600284855949915,78,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49858,14,4,3
4,3,4,3,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.09726346573900399,0.12253887486342697,1,True,0.0,6.0,6.0,2.0,0.048631732869501995,0.06126943743171349,0.020423145810571162,1.5526221651749255,0.0,5.977279923499917,0.07892382165600553,0.020500775675848886,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49859,15,4,3
4,3,4,3,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.06847366050606903,0.09148522288870055,1,True,0.0,6.0,6.0,2.0,0.03423683025303451,0.045742611444350274,0.015247537148116759,1.5526221651749255,0.0,5.977279923499917,0.05892304318507099,0.015305494147768236,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49859,15,4,3
4,3,4,3,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0056326794206017945,0.007025888739960855,1,True,0.0,6.0,18.0,2.0,0.0028163397103008973,0.0035129443699804274,0.0011709814566601424,0.8332728006324487,0.0,5.977279923499917,0.00843167895871346,0.00117543244249584,63,64,16384,144,2,"((0, 0), (1, 1), (2, 2))",49859,15,4,3
